chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,1,第6章 生成式AI、大语言模型与提示工程,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 第6章 生成式AI、大语言模型与提示工程 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,第6章 生成式AI、大语言模型与提示工程的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,4,本章知识梯度,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 本章知识梯度 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,本章知识梯度的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,5,从“分析式 AI”到“生成式 AI”,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 从“分析式 AI”到“生成式 AI” | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,从“分析式 AI”到“生成式 AI”的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,6,本章的教学逻辑,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 本章的教学逻辑 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,本章的教学逻辑的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,7,第6章内容安排总览,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 第6章内容安排总览 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,第6章内容安排总览的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,8,关键术语预告,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 关键术语预告 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,关键术语预告的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,9,本章与前后章节的关系,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 本章与前后章节的关系 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,本章与前后章节的关系的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,10,6.1 生成式AI概述：VAE、GAN、扩散模型,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 6.1 生成式AI概述：VAE、GAN、扩散模型 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,6.1 生成式AI概述：VAE、GAN、扩散模型的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,11,6.1 的学习任务,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 6.1 的学习任务 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,6.1 的学习任务的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,12,判别式模型与生成式模型,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 判别式模型与生成式模型 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,判别式模型与生成式模型的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,13,生成式 AI 的基本任务,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 生成式 AI 的基本任务 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,生成式 AI 的基本任务的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,14,生成式模型的概率视角,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood large language model Transformer attention mechanism prompt engineering workflow | 贝叶斯定理 先验 后验 概率图示 生成式模型的概率视角 | Bayes large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,生成式模型的概率视角的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,15,生成式模型的共同难点,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 生成式模型的共同难点 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,生成式模型的共同难点的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,16,三类典型生成模型,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 三类典型生成模型 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 三类典型生成模型 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,三类典型生成模型的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,17,VAE：从数据到潜空间,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 VAE：从数据到潜空间 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,VAE：从数据到潜空间的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,18,VAE 的目标函数：ELBO,yes,1,not_found,,,,,,,,,,,,,,,Bayes theorem diagram probability prior posterior likelihood large language model Transformer attention mechanism prompt engineering workflow | 贝叶斯定理 先验 后验 概率图示 VAE 的目标函数：ELBO | Bayes large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,VAE 的目标函数：ELBO的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,19,VAE 在材料图像中的直观理解,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image large language model Transformer attention mechanism prompt engineering workflow | 材料显微组织识别 图像 VAE 在材料图像中的直观理解 | microstructure SEM EBSD large language model Transformer attention mechanism prompt engineering workflow diagram,材料组织,microscopy,VAE 在材料图像中的直观理解的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,20,VAE 的材料案例思路,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image large language model Transformer attention mechanism prompt engineering workflow | 材料显微组织识别 图像 VAE 的材料案例思路 | microstructure SEM EBSD large language model Transformer attention mechanism prompt engineering workflow diagram,材料组织,microscopy,VAE 的材料案例思路的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,21,GAN：生成器与判别器的博弈,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow GAN：生成器与判别器的博弈 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 GAN：生成器与判别器的博弈 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,GAN：生成器与判别器的博弈的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,23,GAN 的优点与风险,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram large language model Transformer attention mechanism prompt engineering workflow | 机器学习流程 特征工程 模型训练 评估 示意图 GAN 的优点与风险 | SVM KNN large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,flowchart,GAN 的优点与风险的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,25,扩散模型：从加噪到去噪,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 扩散模型：从加噪到去噪 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 扩散模型：从加噪到去噪 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,扩散模型：从加噪到去噪的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,26,扩散模型的正向加噪过程,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 扩散模型的正向加噪过程 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 扩散模型的正向加噪过程 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,扩散模型的正向加噪过程的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,27,扩散模型的去噪学习,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 扩散模型的去噪学习 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 扩散模型的去噪学习 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,扩散模型的去噪学习的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,28,扩散模型为何重要,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 扩散模型为何重要 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 扩散模型为何重要 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,扩散模型为何重要的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,29,条件生成：让生成服从约束,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow 条件生成：让生成服从约束 concept diagram open educational resource | 生成式AI 大语言模型 提示工程 条件生成：让生成服从约束 教学示意图 | large language model Transformer attention mechanism prompt engineering workflow concept diagram diagram,概念示意,schematic,条件生成：让生成服从约束的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,30,生成式 AI 的评价维度,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram large language model Transformer attention mechanism prompt engineering workflow | 机器学习流程 特征工程 模型训练 评估 示意图 生成式 AI 的评价维度 | SVM KNN large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,flowchart,生成式 AI 的评价维度的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,32,6.2 大语言模型基本原理与能力边界 △,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 6.2 大语言模型基本原理与能力边界 △ | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,6.2 大语言模型基本原理与能力边界 △的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,33,6.2 的学习任务,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 6.2 的学习任务 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,6.2 的学习任务的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,34,语言模型的基本目标,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 语言模型的基本目标 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,语言模型的基本目标的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,35,Token：语言模型的基本单位,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 Token：语言模型的基本单位 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,Token：语言模型的基本单位的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,36,嵌入：把 token 变成向量,yes,1,not_found,,,,,,,,,,,,,,,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow | 大语言模型 提示工程 Transformer 注意力机制 示意图 嵌入：把 token 变成向量 | token LLM prompt large language model Transformer attention mechanism prompt engineering workflow diagram,概念示意,algorithm_diagram,嵌入：把 token 变成向量的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,37,上下文窗口,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 上下文窗口 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,上下文窗口的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,38,Transformer 的核心：注意力机制,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 Transformer 的核心：注意力机制 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,Transformer 的核心：注意力机制的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,39,注意力机制的直观解释,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 注意力机制的直观解释 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,注意力机制的直观解释的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,40,多头注意力,yes,1,not_found,,,,,,,,,,,,,,,neural network architecture Transformer attention mechanism CNN diagram large language model Transformer attention mechanism prompt engineering workflow | 神经网络 Transformer 注意力机制 CNN 架构图 多头注意力 | CNN RNN Transformer embedding large language model Transformer attention mechanism prompt engineering workflow diagram,算法流程,algorithm_diagram,多头注意力的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
