chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,69,缺失值处理策略一：删除,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 缺失值处理策略一：删除,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,缺失值处理策略一：删除的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：缺失值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,70,缺失值处理策略二：简单插补,yes,high,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 缺失值处理策略二：简单插补,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,缺失值处理策略二：简单插补的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：缺失值；异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,71,缺失值处理策略三：分组插补,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 缺失值处理策略三：分组插补,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,缺失值处理策略三：分组插补的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：缺失值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,72,缺失指示变量,yes,low,概念示意,schematic,缺失指示变量；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 缺失指示变量 教学示意图,Python data preprocessing materials dataset workflow 缺失指示变量 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,缺失指示变量的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,73,异常值：错误还是重要样本？,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 异常值：错误还是重要样本？,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,异常值：错误还是重要样本？的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,74,单变量异常值：Z-score方法,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 单变量异常值：Z-score方法,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,单变量异常值：Z-score方法的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,75,单变量异常值：IQR方法,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 单变量异常值：IQR方法,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,单变量异常值：IQR方法的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,76,多变量异常值：马氏距离,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 多变量异常值：马氏距离,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,多变量异常值：马氏距离的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,77,多变量异常值代码示例,yes,high,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 多变量异常值代码示例,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,多变量异常值代码示例的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值；NumPy。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,78,异常值处理的四种方式,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 异常值处理的四种方式,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,异常值处理的四种方式的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,79,标准化：让变量具有可比尺度,yes,high,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；Python 数据处理 材料数据预处理,SVM; KNN; Python data preprocessing materials dataset workflow,机器学习流程 特征工程 模型训练 评估 示意图 标准化：让变量具有可比尺度,machine learning workflow feature engineering model training evaluation diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,标准化：让变量具有可比尺度的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：随机森林；KNN。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,80,归一化：压缩到固定范围,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,81,数据泄漏：最容易忽略的错误,yes,medium,材料组织,microscopy,显微组织；晶粒；组织识别；金相；Python 数据处理 材料数据预处理,microstructure; SEM; EBSD; Python data preprocessing materials dataset workflow,材料显微组织识别 图像 数据泄漏：最容易忽略的错误,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,数据泄漏：最容易忽略的错误的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,82,正确的预处理顺序,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,83,2.4 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,84,2.5 材料数据可视化与统计描述,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,85,2.5 的学习任务,yes,low,概念示意,schematic,2.5 的学习任务；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 2.5 的学习任务 教学示意图,Python data preprocessing materials dataset workflow 2.5 的学习任务 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,2.5 的学习任务的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,86,描述性统计量,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 描述性统计量,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,描述性统计量的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：异常值。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,87,Pandas描述统计,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 Pandas描述统计,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,Pandas描述统计的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：Pandas。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,88,直方图：看单变量分布,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；Python 数据处理 材料数据预处理,Bayes; Python data preprocessing materials dataset workflow,贝叶斯定理 先验 后验 概率图示 直方图：看单变量分布,Bayes theorem diagram probability prior posterior likelihood Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,直方图：看单变量分布的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：正态分布。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,89,箱线图：看离群点和分组差异,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,90,散点图：看变量关系,yes,low,概念示意,schematic,散点图：看变量关系；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 散点图：看变量关系 教学示意图,Python data preprocessing materials dataset workflow 散点图：看变量关系 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,散点图：看变量关系的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,91,相关系数,yes,low,概念示意,schematic,相关系数；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 相关系数 教学示意图,Python data preprocessing materials dataset workflow 相关系数 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,相关系数的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,92,相关矩阵计算,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,93,分组均值与误差棒,yes,medium,材料组织,microscopy,显微组织；晶粒；组织识别；金相；Python 数据处理 材料数据预处理,microstructure; SEM; EBSD; Python data preprocessing materials dataset workflow,材料显微组织识别 图像 分组均值与误差棒,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,分组均值与误差棒的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：SEM。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,94,成分三元图的思想,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,95,工艺窗口图,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,96,显微组织图像可视化,yes,high,材料组织,microscopy,显微组织；晶粒；组织识别；金相；Python 数据处理 材料数据预处理,microstructure; SEM; EBSD; Python data preprocessing materials dataset workflow,材料显微组织识别 图像 显微组织图像可视化,materials microstructure recognition microscopy image Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,显微组织图像可视化的教学示意图,right,右侧 40% 宽度,本页涉及材料组织相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：显微组织；microstructure。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,97,谱图可视化,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；Python 数据处理 材料数据预处理,Pandas; NumPy; CSV; Python data preprocessing materials dataset workflow,Python Pandas 数据预处理 数据清洗 流程图 谱图可视化,Python pandas data preprocessing workflow missing values feature scaling diagram Python data preprocessing materials dataset workflow,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,谱图可视化的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：CSV。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,98,可视化的科研规范,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,99,2.5 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,100,2.6 数据质量、数据偏差与模型可靠性,yes,low,概念示意,schematic,2.6 数据质量、数据偏差与模型可靠性；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 2.6 数据质量、数据偏差与模型可靠性 教学示意图,Python data preprocessing materials dataset workflow 2.6 数据质量、数据偏差与模型可靠性 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,2.6 数据质量、数据偏差与模型可靠性的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch02,第2章_Python数据处理与材料数据预处理_100页_Marp.md,101,2.6 的学习任务,yes,low,概念示意,schematic,2.6 的学习任务；Python 数据处理 材料数据预处理,Python data preprocessing materials dataset workflow; concept diagram,Python 数据处理 材料数据预处理 2.6 的学习任务 教学示意图,Python data preprocessing materials dataset workflow 2.6 的学习任务 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,2.6 的学习任务的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
